task_id,split,family,protocol,spec_id,expected_action,input_smiles,has_witness,has_proof,num_hard_constraints,num_soft_preferences,budget,corpus_source,invariance_group_id,boundary_case_type
sgchem_v0.3__interrupt_resume__spec_v2_polar_bias_train__00003,train,interrupt_resume,L3,spec_v2_polar_bias_train,ACCEPT,CC(N)Oc1ccccc1,True,False,2,1,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__interrupt_resume__spec_v2_polar_bias_train__00004,train,interrupt_resume,L3,spec_v2_polar_bias_train,ACCEPT,CCOc1c(N)cccc1F,True,False,2,1,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__interrupt_resume__spec_v2_ro5_balanced_test__00001,test,interrupt_resume,L3,spec_v2_ro5_balanced_test,ACCEPT,CC(=O)NCC(N)CN,True,False,3,1,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__interrupt_resume__spec_v2_ro5_balanced_test__00002,test,interrupt_resume,L3,spec_v2_ro5_balanced_test,ACCEPT,CC(=O)Nc1cc(N)cc(N)c1,True,False,3,1,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__interrupt_resume__spec_v2_ro5_balanced_test__00003,test,interrupt_resume,L3,spec_v2_ro5_balanced_test,ACCEPT,CC(=O)Nc1ccc(N)c(F)c1,True,False,3,1,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__interrupt_resume__spec_v2_ro5_balanced_test__00004,test,interrupt_resume,L3,spec_v2_ro5_balanced_test,ACCEPT,CC(=O)Nc1cccc(N)c1F,True,False,3,1,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__interrupt_resume__spec_v2_sa_relaxed_dev__00001,dev,interrupt_resume,L3,spec_v2_sa_relaxed_dev,ACCEPT,CC(N)C(=O)NCCN,True,False,3,1,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__interrupt_resume__spec_v2_sa_relaxed_dev__00002,dev,interrupt_resume,L3,spec_v2_sa_relaxed_dev,ACCEPT,ClCCCl,True,False,3,1,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__interrupt_resume__spec_v2_sa_relaxed_dev__00003,dev,interrupt_resume,L3,spec_v2_sa_relaxed_dev,ACCEPT,NC(=O)c1cccc(C(N)=O)c1C(N)=O,True,False,3,1,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__interrupt_resume__spec_v2_sa_strict_test__00001,test,interrupt_resume,L3,spec_v2_sa_strict_test,ACCEPT,CC(CF)C(N)=O,True,False,3,1,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__interrupt_resume__spec_v2_sa_strict_test__00002,test,interrupt_resume,L3,spec_v2_sa_strict_test,ACCEPT,CC(Cl)C(=O)O,True,False,3,1,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__interrupt_resume__spec_v2_sa_strict_test__00003,test,interrupt_resume,L3,spec_v2_sa_strict_test,ACCEPT,CC(N)CCCl,True,False,3,1,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__repair_multi_violation__spec_v1_basic__00001,train,repair_multi_violation,L3,spec_v1_basic,ACCEPT,CC(=O)NCN,True,False,2,2,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_multi_violation__spec_v1_basic__00002,train,repair_multi_violation,L3,spec_v1_basic,ACCEPT,CC(N)CO,True,False,2,2,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_multi_violation__spec_v1_basic__00003,train,repair_multi_violation,L3,spec_v1_basic,ACCEPT,CCOCN,True,False,2,2,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_multi_violation__spec_v1_basic__00004,train,repair_multi_violation,L2,spec_v1_basic,ACCEPT,COCCN,True,False,2,2,max_steps=3;max_proposals=3;max_verify_calls=0;max_total_verifier_calls=3;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_multi_violation__spec_v1_basic__00005,train,repair_multi_violation,L3,spec_v1_basic,ACCEPT,NCCCCO,True,False,2,2,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_multi_violation__spec_v1_basic__00006,train,repair_multi_violation,L3,spec_v1_basic,ACCEPT,OCCF,True,False,2,2,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_multi_violation__spec_v1_basic__00007,train,repair_multi_violation,L3,spec_v1_basic,ACCEPT,CC(N)CN,True,False,2,2,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_multi_violation__spec_v1_basic__00008,train,repair_multi_violation,L2,spec_v1_basic,ACCEPT,CCO,True,False,2,2,max_steps=3;max_proposals=3;max_verify_calls=0;max_total_verifier_calls=3;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_multi_violation__spec_v1_basic__00009,train,repair_multi_violation,L3,spec_v1_basic,ACCEPT,COCCCN,True,False,2,2,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_multi_violation__spec_v1_basic__00010,train,repair_multi_violation,L3,spec_v1_basic,ACCEPT,NCCCCN,True,False,2,2,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_multi_violation__spec_v1_basic__00011,train,repair_multi_violation,L3,spec_v1_basic,ACCEPT,NCOCCF,True,False,2,2,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_multi_violation__spec_v1_basic__00012,train,repair_multi_violation,L2,spec_v1_basic,ACCEPT,CC(N)CCO,True,False,2,2,max_steps=3;max_proposals=3;max_verify_calls=0;max_total_verifier_calls=3;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_multi_violation__spec_v1_basic__00013,train,repair_multi_violation,L3,spec_v1_basic,ACCEPT,CCNCN,True,False,2,2,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_multi_violation__spec_v1_basic__00014,train,repair_multi_violation,L3,spec_v1_basic,ACCEPT,COCC(C)N,True,False,2,2,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_multi_violation__spec_v1_basic__00015,train,repair_multi_violation,L3,spec_v1_basic,ACCEPT,NCCC(N)=O,True,False,2,2,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_multi_violation__spec_v1_basic__00016,train,repair_multi_violation,L2,spec_v1_basic,ACCEPT,NCNCCF,True,False,2,2,max_steps=3;max_proposals=3;max_verify_calls=0;max_total_verifier_calls=3;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_multi_violation__spec_v1_basic__00017,train,repair_multi_violation,L3,spec_v1_basic,ACCEPT,CC(N)CCN,True,False,2,2,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_multi_violation__spec_v1_basic__00018,train,repair_multi_violation,L3,spec_v1_basic,ACCEPT,CCNCCO,True,False,2,2,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_multi_violation__spec_v1_basic__00019,train,repair_multi_violation,L3,spec_v1_basic,ACCEPT,COC(C)CN,True,False,2,2,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_multi_violation__spec_v2_alert_soft_train__00001,train,repair_multi_violation,L3,spec_v2_alert_soft_train,ACCEPT,CNC(=O)CN,True,False,2,3,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_multi_violation__spec_v2_alert_soft_train__00002,train,repair_multi_violation,L3,spec_v2_alert_soft_train,ACCEPT,NCC(O)CN,True,False,2,3,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_multi_violation__spec_v2_alert_soft_train__00003,train,repair_multi_violation,L3,spec_v2_alert_soft_train,ACCEPT,NCCNCN,True,False,2,3,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_multi_violation__spec_v2_alert_soft_train__00004,train,repair_multi_violation,L2,spec_v2_alert_soft_train,ACCEPT,CC(N)C(N)=O,True,False,2,3,max_steps=3;max_proposals=3;max_verify_calls=0;max_total_verifier_calls=3;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_multi_violation__spec_v2_alert_soft_train__00005,train,repair_multi_violation,L3,spec_v2_alert_soft_train,ACCEPT,NCC(N)CN,True,False,2,3,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_multi_violation__spec_v2_alert_soft_train__00006,train,repair_multi_violation,L3,spec_v2_alert_soft_train,ACCEPT,NCCN,True,False,2,3,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_multi_violation__spec_v2_alert_soft_train__00007,train,repair_multi_violation,L3,spec_v2_alert_soft_train,ACCEPT,NCCOCN,True,False,2,3,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_multi_violation__spec_v2_alert_soft_train__00008,train,repair_multi_violation,L2,spec_v2_alert_soft_train,ACCEPT,NCC(N)=O,True,False,2,3,max_steps=3;max_proposals=3;max_verify_calls=0;max_total_verifier_calls=3;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_multi_violation__spec_v2_alert_soft_train__00009,train,repair_multi_violation,L3,spec_v2_alert_soft_train,ACCEPT,NCCC(N)=O,True,False,2,3,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_multi_violation__spec_v2_alert_soft_train__00010,train,repair_multi_violation,L3,spec_v2_alert_soft_train,ACCEPT,NCCO,True,False,2,3,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_multi_violation__spec_v2_alert_soft_train__00011,train,repair_multi_violation,L3,spec_v2_alert_soft_train,ACCEPT,CNC(=O)CN,True,False,2,3,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_multi_violation__spec_v2_alert_soft_train__00012,train,repair_multi_violation,L2,spec_v2_alert_soft_train,ACCEPT,NCC(O)CN,True,False,2,3,max_steps=3;max_proposals=3;max_verify_calls=0;max_total_verifier_calls=3;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_multi_violation__spec_v2_alert_soft_train__00013,train,repair_multi_violation,L3,spec_v2_alert_soft_train,ACCEPT,NCCNCN,True,False,2,3,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_multi_violation__spec_v2_alert_soft_train__00014,train,repair_multi_violation,L3,spec_v2_alert_soft_train,ACCEPT,CC(N)C(N)=O,True,False,2,3,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_multi_violation__spec_v2_alert_soft_train__00015,train,repair_multi_violation,L3,spec_v2_alert_soft_train,ACCEPT,NCC(N)CN,True,False,2,3,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_multi_violation__spec_v2_alert_soft_train__00016,train,repair_multi_violation,L2,spec_v2_alert_soft_train,ACCEPT,NCCN,True,False,2,3,max_steps=3;max_proposals=3;max_verify_calls=0;max_total_verifier_calls=3;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_multi_violation__spec_v2_alert_soft_train__00017,train,repair_multi_violation,L3,spec_v2_alert_soft_train,ACCEPT,NCCOCN,True,False,2,3,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_multi_violation__spec_v2_alert_soft_train__00018,train,repair_multi_violation,L3,spec_v2_alert_soft_train,ACCEPT,NCC(N)=O,True,False,2,3,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_multi_violation__spec_v2_alert_soft_train__00019,train,repair_multi_violation,L3,spec_v2_alert_soft_train,ACCEPT,NCCC(N)=O,True,False,2,3,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_multi_violation__spec_v2_alert_strict_dev__00001,dev,repair_multi_violation,L3,spec_v2_alert_strict_dev,ACCEPT,CC(=O)Nc1ccc(N)cc1,True,False,5,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_multi_violation__spec_v2_alert_strict_dev__00002,dev,repair_multi_violation,L3,spec_v2_alert_strict_dev,ACCEPT,CC(N)C(N)=O,True,False,5,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_multi_violation__spec_v2_alert_strict_dev__00003,dev,repair_multi_violation,L3,spec_v2_alert_strict_dev,ACCEPT,CCCCCO,True,False,5,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_multi_violation__spec_v2_alert_strict_dev__00004,dev,repair_multi_violation,L2,spec_v2_alert_strict_dev,ACCEPT,CCNCF,True,False,5,1,max_steps=3;max_proposals=3;max_verify_calls=0;max_total_verifier_calls=3;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_multi_violation__spec_v2_alert_strict_dev__00005,dev,repair_multi_violation,L3,spec_v2_alert_strict_dev,ACCEPT,COCCCl,True,False,5,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_multi_violation__spec_v2_alert_strict_dev__00006,dev,repair_multi_violation,L3,spec_v2_alert_strict_dev,ACCEPT,NC(=O)c1cc(C=C2SC(=S)NC2=O)ccc1Cl,True,False,5,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_multi_violation__spec_v2_alert_strict_dev__00007,dev,repair_multi_violation,L3,spec_v2_alert_strict_dev,ACCEPT,NC(=O)c1ccc(C=C2SC(=S)NC2=O)c(N)c1,True,False,5,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_multi_violation__spec_v2_alert_strict_dev__00008,dev,repair_multi_violation,L2,spec_v2_alert_strict_dev,ACCEPT,NC(=O)c1cccc(C=C2SC(=S)NC2=O)c1,True,False,5,1,max_steps=3;max_proposals=3;max_verify_calls=0;max_total_verifier_calls=3;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_multi_violation__spec_v2_alert_strict_dev__00009,dev,repair_multi_violation,L3,spec_v2_alert_strict_dev,ACCEPT,NCC(N)CN,True,False,5,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_multi_violation__spec_v2_alert_strict_dev__00010,dev,repair_multi_violation,L3,spec_v2_alert_strict_dev,ACCEPT,NCCO,True,False,5,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_multi_violation__spec_v2_alert_strict_dev__00011,dev,repair_multi_violation,L3,spec_v2_alert_strict_dev,ACCEPT,Nc1cc(C=C2SC(=S)NC2=O)ccc1Cl,True,False,5,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_multi_violation__spec_v2_alert_strict_dev__00012,dev,repair_multi_violation,L2,spec_v2_alert_strict_dev,ACCEPT,Nc1ccc(C=C2SC(=S)NC2=O)cc1N,True,False,5,1,max_steps=3;max_proposals=3;max_verify_calls=0;max_total_verifier_calls=3;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_multi_violation__spec_v2_alert_strict_dev__00013,dev,repair_multi_violation,L3,spec_v2_alert_strict_dev,ACCEPT,Nc1ccc(OCCF)cc1,True,False,5,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_multi_violation__spec_v2_alert_strict_dev__00014,dev,repair_multi_violation,L3,spec_v2_alert_strict_dev,ACCEPT,O=C1C=CC(=O)C=C1,True,False,5,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_multi_violation__spec_v2_alert_strict_dev__00015,dev,repair_multi_violation,L3,spec_v2_alert_strict_dev,ACCEPT,O=C1NC(=S)SC1=Cc1ccc(Cl)cc1,True,False,5,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_multi_violation__spec_v2_alert_strict_dev__00016,dev,repair_multi_violation,L2,spec_v2_alert_strict_dev,ACCEPT,O=C1NC(=S)SC1=Cc1cccc(F)c1F,True,False,5,1,max_steps=3;max_proposals=3;max_verify_calls=0;max_total_verifier_calls=3;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_multi_violation__spec_v2_alert_strict_dev__00017,dev,repair_multi_violation,L3,spec_v2_alert_strict_dev,ACCEPT,CC(C)NCF,True,False,5,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_multi_violation__spec_v2_alert_strict_dev__00018,dev,repair_multi_violation,L3,spec_v2_alert_strict_dev,ACCEPT,CC(N)CNCCO,True,False,5,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_multi_violation__spec_v2_alert_strict_dev__00019,dev,repair_multi_violation,L3,spec_v2_alert_strict_dev,ACCEPT,CCCOCF,True,False,5,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_multi_violation__spec_v2_amide_friendly_dev__00001,dev,repair_multi_violation,L3,spec_v2_amide_friendly_dev,ACCEPT,CC(C)F,True,False,2,2,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_multi_violation__spec_v2_amide_friendly_dev__00002,dev,repair_multi_violation,L3,spec_v2_amide_friendly_dev,ACCEPT,CCCC,True,False,2,2,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_multi_violation__spec_v2_amide_friendly_dev__00003,dev,repair_multi_violation,L3,spec_v2_amide_friendly_dev,ACCEPT,CCCCCF,True,False,2,2,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_multi_violation__spec_v2_amide_friendly_dev__00004,dev,repair_multi_violation,L2,spec_v2_amide_friendly_dev,ACCEPT,CN(CN)CCN,True,False,2,2,max_steps=3;max_proposals=3;max_verify_calls=0;max_total_verifier_calls=3;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_multi_violation__spec_v2_amide_friendly_dev__00005,dev,repair_multi_violation,L3,spec_v2_amide_friendly_dev,ACCEPT,NCC(N)C(=O)O,True,False,2,2,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_multi_violation__spec_v2_amide_friendly_dev__00006,dev,repair_multi_violation,L3,spec_v2_amide_friendly_dev,ACCEPT,NCNC(=O)CN,True,False,2,2,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_multi_violation__spec_v2_amide_friendly_dev__00007,dev,repair_multi_violation,L3,spec_v2_amide_friendly_dev,ACCEPT,CC(N)C(N)=O,True,False,2,2,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_multi_violation__spec_v2_amide_friendly_dev__00008,dev,repair_multi_violation,L2,spec_v2_amide_friendly_dev,ACCEPT,CCCCCCCCCCCCF,True,False,2,2,max_steps=3;max_proposals=3;max_verify_calls=0;max_total_verifier_calls=3;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__repair_multi_violation__spec_v2_amide_friendly_dev__00009,dev,repair_multi_violation,L3,spec_v2_amide_friendly_dev,ACCEPT,CCNC(CN)CO,True,False,2,2,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
